"","lhs","op","rhs","est","se","z","pvalue","ci.lower","ci.upper"
"24","Rom0","~","Inactive",0.0420317809464136,0.0437524483269563,0.960672660700394,0.336716781725841,-0.0437214420098705,0.127785003902698
"25","Rom0","~","Education",-0.129443161465624,0.083362197839267,-1.55278009482436,0.12047567968291,-0.29283006690269,0.0339437439714418
"26","Rom0","~","Work",-0.156094620108598,0.0656974779308998,-2.37596061560806,0.0175033309396397,-0.284859310728276,-0.0273299294889192
"27","Rom0","~","Gym",0.0344522671935571,0.0510280177916785,0.675163737188621,0.499571742829037,-0.0655608098806018,0.134465344267716
"28","Rom0","~","Social",0.163165751566538,0.1217557960571,1.34010664666854,0.180210675496087,-0.0754712236143812,0.401802726747457
"29","Ero0","~","Inactive",0.362469207076184,0.0952872396460195,3.80396376705541,0.000142399017700523,0.175709649183749,0.54922876496862
"30","Ero0","~","Education",-0.250350771614297,0.117530293988856,-2.1300956810168,0.033163714837223,-0.480705914924858,-0.0199956283037352
"31","Ero0","~","Work",0.147822579020188,0.0947915664856772,1.55944863557586,0.118890232692365,-0.0379654773298735,0.333610635370249
"32","Ero0","~","Gym",0.132404936743321,0.0621792215414979,2.12940807975467,0.0332205125632441,0.0105359019352481,0.254273971551394
"33","Ero0","~","Social",-0.352925138410816,0.182842811280569,-1.93021063250476,0.0535807446696015,-0.711290463352785,0.00544018653115352
"34","Atr0","~","AtrZ",0.138858687185575,0.0663101418649725,2.0940791752238,0.0362529278276826,0.00889319732048716,0.268824177050663
"35","Rom0","~","AtrZ",-0.102967506913123,0.0589666574003282,-1.74619880882972,0.0807764117455747,-0.218540031706479,0.0126050178802322
"36","Rom0","~","RomZ",0.30003274980093,0.0630801301274899,4.75637493446098,1.97100251608795e-06,0.17639796661095,0.42366753299091
"37","Ero0","~","AtrZ",-0.0625925296372238,0.069829628491839,-0.896360627846373,0.37006018824779,-0.19945608653504,0.0742710272605926
"38","Ero0","~","RomZ",0.0798552225567519,0.0749811611329239,1.0650038136271,0.28687420398088,-0.0671051527827735,0.226815597896277
"39","Ero0","~","EroZ",0.0895601963077839,0.0723114811721014,1.23853356142202,0.215518285724352,-0.0521677024582809,0.231288095073849
"40","Rom0","~","Atr0",0.187934455259079,0.0640662258615894,2.93344040064258,0.00335228008344068,0.062366959944955,0.313501950573203
"41","Ero0","~","Atr0",0.362212898603583,0.0870165741106928,4.16257365111635,3.14680593838101e-05,0.191663547288565,0.532762249918601
"42","Ero0","~","Rom0",0.132353523247476,0.0707511142460127,1.87069171500624,0.0613878238373906,-0.00631611254078751,0.27102315903574
"43","M_Atr_Z","~~","M_Atr",-0.0136268490791778,0.0404888306172467,-0.336558227823287,0.73644995018215,-0.092983498865124,0.0657298007067685
"44","X_Atr_Z","~~","X_Atr",0.107521837047072,0.0547483059957659,1.96392993520909,0.0495382177551404,0.000217129080792619,0.214826545013351
"45","F_Atr_Z","~~","F_Atr",0.0588524730354186,0.0385194612018913,1.52786335008572,0.126546469441259,-0.0166442836241764,0.134349229695014
"46","M_Rom_Z","~~","M_Rom",0.0774497701147518,0.0381687210791093,2.02914239526726,0.0424437888375451,0.00264045146374284,0.152259088765761
"47","X_Rom_Z","~~","X_Rom",-0.0423793677840961,0.051440174122684,-0.823857393698202,0.410020591821639,-0.143200256423026,0.0584415208548337
